"","x"
"3542","Malacoptila striata"
"3543","Micromonacha lanceolata"
"3544","Monasa atra"
"3545","Monasa flavirostris"
"3546","Monasa morphoeus"
"3547","Monasa nigrifrons"
"3548","Nonnula amaurocephala"
"3549","Nonnula brunnea"
"3550","Nonnula frontalis"
"3551","Nonnula rubecula"
"3552","Nonnula ruficapilla"
"3553","Nonnula sclateri"
"3554","Notharchus hyperrhynchus"
"3555","Notharchus macrorhynchos"
"3556","Notharchus ordii"
"3557","Notharchus pectoralis"
"3558","Notharchus subtectus"
"3559","Notharchus swainsoni"
"3560","Notharchus tectus"
"3561","Nystactes noanamae"
"3562","Nystactes tamatia"
"3563","Nystalus chacuru"
"3564","Nystalus maculatus"
"3565","Nystalus radiatus"
"3566","Nystalus striolatus"
"3567","Capito auratus"
"3568","Capito aurovirens"
"3569","Capito brunneipectus"
"3570","Capito dayi"
"3571","Capito fitzpatricki"
"3572","Capito hypoleucus"
"3573","Capito maculicoronatus"
"3574","Capito niger"
"3575","Capito quinticolor"
"3576","Capito squamatus"
"3577","Capito wallacei"
"3578","Eubucco aurantiicollis"
"3579","Eubucco bourcierii"
"3580","Eubucco glaucogularis"
"3581","Eubucco richardsoni"
"3582","Eubucco steerii"
"3583","Eubucco tucinkae"
"3584","Eubucco versicolor"
"3585","Brachygalba albogularis"
"3586","Brachygalba goeringi"
"3587","Brachygalba lugubris"
"3588","Brachygalba salmoni"
"3589","Galbalcyrhynchus leucotis"
"3590","Galbalcyrhynchus purusianus"
"3591","Galbula albirostris"
"3592","Galbula chalcocephala"
"3593","Galbula chalcothorax"
"3594","Galbula cyanescens"
"3595","Galbula cyanicollis"
"3596","Galbula dea"
"3597","Galbula galbula"
"3598","Galbula leucogastra"
"3599","Galbula pastazae"
"3600","Galbula ruficauda"
"3601","Galbula tombacea"
"3602","Jacamaralcyon tridactyla"
"3603","Jacamerops aureus"
"3604","Indicator archipelagicus"
"3605","Indicator exilis"
"3606","Indicator indicator"
"3607","Indicator maculatus"
"3608","Indicator meliphilus"
"3609","Indicator minor"
"3610","Indicator pumilio"
"3611","Indicator variegatus"
"3612","Indicator willcocksi"
"3613","Indicator xanthonotus"
"3614","Melichneutes robustus"
"3615","Melignomon eisentrauti"
"3616","Melignomon zenkeri"
"3617","Prodotiscus insignis"
"3618","Prodotiscus regulus"
"3619","Prodotiscus zambesiae"
"3620","Buccanodon dowsetti"
"3621","Buccanodon duchaillui"
"3622","Cryptolybia olivacea"
"3623","Gymnobucco bonapartei"
"3624","Gymnobucco calvus"
"3625","Gymnobucco cinereiceps"
"3626","Gymnobucco peli"
"3627","Gymnobucco sladeni"
"3628","Gymnobucco vernayi"
"3629","Lybius chaplini"
"3630","Lybius guifsobalito"
"3631","Lybius leucocephalus"
"3632","Lybius leucogaster"
"3633","Lybius rubrifacies"
"3634","Lybius senex"
"3635","Lybius torquatus"
"3636","Lybius undatus"
"3637","Lybius vieilloti"
"3638","Pogoniulus atroflavus"
"3639","Pogoniulus bilineatus"
"3640","Pogoniulus chrysoconus"
"3641","Pogoniulus coryphaea"
"3642","Pogoniulus leucomystax"
"3643","Pogoniulus makawai"
"3644","Pogoniulus pusillus"
"3645","Pogoniulus scolopaceus"
"3646","Pogoniulus simplex"
"3647","Pogoniulus subsulphureus"
"3648","Pogonornis bidentatus"
"3649","Pogonornis dubius"
"3650","Pogonornis macclounii"
"3651","Pogonornis melanopterus"
"3652","Pogonornis minor"
"3653","Pogonornis rolleti"
"3654","Stactolaema anchietae"
"3655","Stactolaema leucogrammica"
"3656","Stactolaema leucotis"
"3657","Stactolaema whytii"
"3658","Trachylaemus goffinii"
"3659","Trachylaemus purpuratus"
"3660","Trachylaemus togoensis"
"3661","Trachyphonus darnaudii"
"3662","Trachyphonus emini"
"3663","Trachyphonus erythrocephalus"
"3664","Trachyphonus margaritatus"
"3665","Trachyphonus usambiro"
"3666","Trachyphonus vaillantii"
"3667","Tricholaema diademata"
"3668","Tricholaema frontata"
"3669","Tricholaema hirsuta"
"3670","Tricholaema lacrymosa"
"3671","Tricholaema leucomelas"
"3672","Tricholaema melanocephala"
"3673","Caloramphus fuliginosus"
"3674","Caloramphus hayii"
"3675","Psilopogon annamensis"
"3676","Psilopogon armillaris"
"3677","Psilopogon asiaticus"
"3678","Psilopogon auricularis"
"3679","Psilopogon australis"
"3680","Psilopogon chersonesus"
"3681","Psilopogon chrysopogon"
"3682","Psilopogon corvinus"
"3683","Psilopogon cyanotis"
"3684","Psilopogon duvaucelii"
"3685","Psilopogon eximius"
"3686","Psilopogon faber"
"3687","Psilopogon faiostrictus"
"3688","Psilopogon flavifrons"
"3689","Psilopogon franklinii"
"3690","Psilopogon haemacephalus"
"3691","Psilopogon henricii"
"3692","Psilopogon incognitus"
"3693","Psilopogon javensis"
"3694","Psilopogon lagrandieri"
"3695","Psilopogon lineatus"
"3696","Psilopogon malabaricus"
"3697","Psilopogon monticola"
"3698","Psilopogon mystacophanos"
"3699","Psilopogon nuchalis"
"3700","Psilopogon oorti"
"3701","Psilopogon pulcherrimus"
"3702","Psilopogon pyrolophus"
"3703","Psilopogon rafflesii"
"3704","Psilopogon rubricapillus"
"3705","Psilopogon virens"
"3706","Psilopogon viridis"
"3707","Psilopogon zeylanicus"
"3708","Blythipicus pyrrhotis"
"3709","Blythipicus rubiginosus"
"3710","Campephilus gayaquilensis"
"3711","Campephilus guatemalensis"
"3712","Campephilus haematogaster"
"3713","Campephilus imperialis"
"3714","Campephilus leucopogon"
"3715","Campephilus magellanicus"
"3716","Campephilus melanoleucos"
"3717","Campephilus pollens"
"3718","Campephilus principalis"
"3719","Campephilus robustus"
"3720","Campephilus rubricollis"
"3721","Campephilus splendens"
"3722","Campethera abingoni"
"3723","Campethera bennettii"
"3724","Campethera cailliautii"
"3725","Campethera caroli"
"3726","Campethera maculosa"
"3727","Campethera mombassica"
"3728","Campethera nivosa"
"3729","Campethera notata"
"3730","Campethera nubica"
"3731","Campethera punctuligera"
"3732","Campethera scriptoricauda"
"3733","Campethera taeniolaema"
"3734","Campethera tullbergi"
"3735","Celeus castaneus"
"3736","Celeus elegans"
"3737","Celeus flavescens"
"3738","Celeus flavus"
"3739","Celeus galeatus"
"3740","Celeus loricatus"
"3741","Celeus lugubris"
"3742","Celeus obrieni"
"3743","Celeus occidentalis"
"3744","Celeus ochraceus"
"3745","Celeus spectabilis"
"3746","Celeus tinnunculus"
"3747","Celeus torquatus"
"3748","Celeus undatus"
"3749","Chrysocolaptes erythrocephalus"
"3750","Chrysocolaptes festivus"
"3751","Chrysocolaptes guttacristatus"
"3752","Chrysocolaptes haematribon"
"3753","Chrysocolaptes lucidus"
"3754","Chrysocolaptes stricklandi"
"3755","Chrysocolaptes strictus"
"3756","Chrysocolaptes validus"
"3757","Chrysocolaptes xanthocephalus"
"3758","Chrysophlegma flavinucha"
"3759","Chrysophlegma humii"
"3760","Chrysophlegma mentale"
"3761","Chrysophlegma miniaceum"
"3762","Colaptes aeruginosus"
"3763","Colaptes atriceps"
"3764","Colaptes atricollis"
"3765","Colaptes auratus"
"3766","Colaptes auricularis"
"3767","Colaptes cafer"
"3768","Colaptes campestris"
"3769","Colaptes campestroides"
"3770","Colaptes chrysoides"
"3771","Colaptes cinereicapillus"
"3772","Colaptes fernandinae"
"3773","Colaptes melanochloros"
"3774","Colaptes melanolaimus"
"3775","Colaptes mexicanoides"
"3776","Colaptes pitius"
"3777","Colaptes punctigula"
"3778","Colaptes rivolii"
"3779","Colaptes rubiginosus"
"3780","Colaptes rupicola"
"3781","Dendrocopos analis"
"3782","Dendrocopos assimilis"
"3783","Dendrocopos atratus"
"3784","Dendrocopos darjellensis"
"3785","Dendrocopos himalayensis"
"3786","Dendrocopos hyperythrus"
"3787","Dendrocopos leucopterus"
"3788","Dendrocopos leucotos"
"3789","Dendrocopos macei"
"3790","Dendrocopos major"
"3791","Dendrocopos noguchii"
"3792","Dendrocopos owstoni"
"3793","Dendrocopos syriacus"
"3794","Dendropicos abyssinicus"
"3795","Dendropicos dorae"
"3796","Dendropicos elachus"
"3797","Dendropicos elliotii"
"3798","Dendropicos fuscescens"
"3799","Dendropicos gabonensis"
"3800","Dendropicos goertae"
"3801","Dendropicos griseocephalus"
"3802","Dendropicos johnstoni"
"3803","Dendropicos lugubris"
"3804","Dendropicos namaquus"
"3805","Dendropicos obsoletus"
"3806","Dendropicos poecilolaemus"
"3807","Dendropicos pyrrhogaster"
"3808","Dendropicos spodocephalus"
"3809","Dendropicos stierlingi"
"3810","Dendropicos xantholophus"
"3811","Dinopium benghalense"
"3812","Dinopium everetti"
"3813","Dinopium javanense"
"3814","Dinopium psarodes"
"3815","Dinopium rafflesii"
"3816","Dinopium shorii"
"3817","Dryobates cathpharius"
"3818","Dryobates minor"
"3819","Dryobates nuttallii"
"3820","Dryobates pernyii"
"3821","Dryobates pubescens"
"3822","Dryobates scalaris"
"3823","Dryocopus hodgei"
"3824","Dryocopus javensis"
"3825","Dryocopus martius"
"3826","Gecinulus grantia"
"3827","Gecinulus viridis"
"3828","Geocolaptes olivaceus"
"3829","Hemicircus canente"
"3830","Hemicircus concretus"
"3831","Hemicircus sordidus"
"3832","Hylatomus fuscipennis"
"3833","Hylatomus lineatus"
"3834","Hylatomus pileatus"
"3835","Hylatomus schulzii"
"3836","Jynx ruficollis"
"3837","Jynx torquilla"
"3838","Leiopicus auriceps"
"3839","Leiopicus mahrattensis"
"3840","Leiopicus medius"
"3841","Leuconotopicus albolarvatus"
"3842","Leuconotopicus arizonae"
"3843","Leuconotopicus borealis"
"3844","Leuconotopicus fumigatus"
"3845","Leuconotopicus stricklandi"
"3846","Leuconotopicus villosus"
"3847","Meiglyptes grammithorax"
"3848","Meiglyptes jugularis"
"3849","Meiglyptes tristis"
"3850","Meiglyptes tukki"
"3851","Melanerpes aurifrons"
"3852","Melanerpes cactorum"
"3853","Melanerpes candidus"
"3854","Melanerpes carolinus"
"3855","Melanerpes chrysauchen"
"3856","Melanerpes chrysogenys"
"3857","Melanerpes cruentatus"
"3858","Melanerpes erythrocephalus"
"3859","Melanerpes flavifrons"
"3860","Melanerpes formicivorus"
"3861","Melanerpes herminieri"
"3862","Melanerpes hoffmannii"
"3863","Melanerpes hypopolius"
"3864","Melanerpes lewis"
"3865","Melanerpes portoricensis"
"3866","Melanerpes pucherani"
"3867","Melanerpes pulcher"
"3868","Melanerpes pygmaeus"
"3869","Melanerpes radiolatus"
"3870","Melanerpes rubricapillus"
"3871","Melanerpes striatus"
"3872","Melanerpes superciliaris"
"3873","Melanerpes uropygialis"
"3874","Micropternus brachyurus"
"3875","Mulleripicus fuliginosus"
"3876","Mulleripicus fulvus"
"3877","Mulleripicus funebris"
"3878","Mulleripicus pulverulentus"
"3879","Nesoctites micromegas"
"3880","Picoides arcticus"
"3881","Picoides canicapillus"
"3882","Picoides funebris"
"3883","Picoides kizuki"
"3884","Picoides maculatus"
"3885","Picoides moluccensis"
"3886","Picoides nanus"
"3887","Picoides ramsayi"
"3888","Picoides temminckii"
"3889","Picoides tridactylus"
"3890","Piculus aurulentus"
"3891","Piculus callopterus"
"3892","Piculus chrysochloros"
"3893","Piculus flavigula"
"3894","Piculus leucolaemus"
"3895","Piculus litae"
"3896","Piculus simplex"
"3897","Picumnus albosquamatus"
"3898","Picumnus aurifrons"
"3899","Picumnus castelnau"
"3900","Picumnus cinnamomeus"
"3901","Picumnus cirratus"
"3902","Picumnus dorbignyanus"
"3903","Picumnus exilis"
"3904","Picumnus fulvescens"
"3905","Picumnus fuscus"
"3906","Picumnus granadensis"
"3907","Picumnus innominatus"
"3908","Picumnus lafresnayi"
"3909","Picumnus limae"
"3910","Picumnus minutissimus"
"3911","Picumnus nebulosus"
"3912","Picumnus nigropunctatus"
"3913","Picumnus olivaceus"
"3914","Picumnus pumilus"
"3915","Picumnus pygmaeus"
"3916","Picumnus rufiventris"
"3917","Picumnus sclateri"
"3918","Picumnus spilogaster"
"3919","Picumnus squamulatus"
"3920","Picumnus steindachneri"
"3921","Picumnus subtilis"
"3922","Picumnus temminckii"
"3923","Picumnus varzeae"
"3924","Picus awokera"
"3925","Picus canus"
"3926","Picus chlorolophus"
"3927","Picus dedemi"
"3928","Picus erythropygius"
"3929","Picus guerini"
"3930","Picus puniceus"
"3931","Picus rabieri"
"3932","Picus sharpei"
"3933","Picus squamatus"
"3934","Picus vaillantii"
"3935","Picus viridanus"
"3936","Picus viridis"
"3937","Picus vittatus"
"3938","Picus xanthopygaeus"
"3939","Sasia abnormis"
"3940","Sasia ochracea"
"3941","Sphyrapicus nuchalis"
"3942","Sphyrapicus ruber"
"3943","Sphyrapicus thyroideus"
"3944","Sphyrapicus varius"
"3945","Veniliornis affinis"
"3946","Veniliornis callonotus"
"3947","Veniliornis cassini"
"3948","Veniliornis chocoensis"
"3949","Veniliornis dignus"
"3950","Veniliornis frontalis"
"3951","Veniliornis kirkii"
"3952","Veniliornis lignarius"
"3953","Veniliornis maculifrons"
"3954","Veniliornis mixtus"
"3955","Veniliornis nigriceps"
"3956","Veniliornis passerinus"
"3957","Veniliornis sanguineus"
"3958","Veniliornis spilogaster"
"3959","Verreauxia africana"
"3960","Xiphidiopicus percussus"
"3961","Andigena cucullata"
"3962","Andigena hypoglauca"
"3963","Andigena laminirostris"
"3964","Andigena nigrirostris"
"3965","Aulacorhynchus albivitta"
"3966","Aulacorhynchus atrogularis"
"3967","Aulacorhynchus caeruleogularis"
"3968","Aulacorhynchus calorhynchus"
"3969","Aulacorhynchus coeruleicinctis"
"3970","Aulacorhynchus cyanolaemus"
"3971","Aulacorhynchus derbianus"
"3972","Aulacorhynchus haematopygus"
"3973","Aulacorhynchus huallagae"
"3974","Aulacorhynchus prasinus"
"3975","Aulacorhynchus sulcatus"
"3976","Aulacorhynchus wagleri"
"3977","Aulacorhynchus whitelianus"
"3978","Pteroglossus aracari"
"3979","Pteroglossus azara"
"3980","Pteroglossus bailloni"
"3981","Pteroglossus beauharnaisii"
"3982","Pteroglossus bitorquatus"
"3983","Pteroglossus castanotis"
"3984","Pteroglossus erythropygius"
"3985","Pteroglossus frantzii"
"3986","Pteroglossus humboldti"
"3987","Pteroglossus inscriptus"
"3988","Pteroglossus pluricinctus"
"3989","Pteroglossus sanguineus"
"3990","Pteroglossus sturmii"
"3991","Pteroglossus torquatus"
"3992","Pteroglossus viridis"
"3993","Ramphastos ambiguus"
"3994","Ramphastos ariel"
"3995","Ramphastos brevis"
"3996","Ramphastos citreolaemus"
"3997","Ramphastos culminatus"
"3998","Ramphastos cuvieri"
"3999","Ramphastos dicolorus"
"4000","Ramphastos sulfuratus"
"4001","Ramphastos toco"
"4002","Ramphastos tucanus"
"4003","Ramphastos vitellinus"
"4004","Selenidera gouldii"
"4005","Selenidera langsdorffii"
"4006","Selenidera maculirostris"
"4007","Selenidera nattereri"
"4008","Selenidera piperivora"
"4009","Selenidera reinwardtii"
"4010","Selenidera spectabilis"
"4011","Semnornis frantzii"
"4012","Semnornis ramphastinus"
"4013","Aechmophorus clarkii"
"4014","Aechmophorus occidentalis"
"4015","Podiceps auritus"
"4016","Podiceps cristatus"
"4017","Podiceps gallardoi"
"4018","Podiceps grisegena"
"4019","Podiceps juninensis"
"4020","Podiceps major"
"4021","Podiceps nigricollis"
"4022","Podiceps occipitalis"
"4023","Podiceps taczanowskii"
"4024","Podilymbus podiceps"
"4025","Poliocephalus poliocephalus"
"4026","Poliocephalus rufopectus"
"4027","Rollandia microptera"
"4028","Rollandia rolland"
"4029","Tachybaptus dominicus"
"4030","Tachybaptus novaehollandiae"
"4031","Tachybaptus pelzelnii"
"4032","Tachybaptus ruficollis"
"4033","Diomedea amsterdamensis"
"4034","Diomedea antipodensis"
"4035","Diomedea dabbenena"
"4036","Diomedea epomophora"
"4037","Diomedea exulans"
"4038","Diomedea sanfordi"
"4039","Phoebastria albatrus"
"4040","Phoebastria immutabilis"
"4041","Phoebastria irrorata"
"4042","Phoebastria nigripes"
"4043","Phoebetria fusca"
"4044","Phoebetria palpebrata"
"4045","Thalassarche bulleri"
"4046","Thalassarche carteri"
"4047","Thalassarche cauta"
"4048","Thalassarche chlororhynchos"
"4049","Thalassarche chrysostoma"
"4050","Thalassarche eremita"
"4051","Thalassarche impavida"
"4052","Thalassarche melanophris"
"4053","Thalassarche salvini"
"4054","Thalassarche steadi"
"4055","Hydrobates castro"
"4056","Hydrobates cheimomnestes"
"4057","Hydrobates furcatus"
"4058","Hydrobates homochroa"
"4059","Hydrobates hornbyi"
"4060","Hydrobates jabejabe"
"4061","Hydrobates leucorhous"
"4062","Hydrobates macrodactylus"
"4063","Hydrobates markhami"
"4064","Hydrobates matsudairae"
"4065","Hydrobates melania"
"4066","Hydrobates microsoma"
"4067","Hydrobates monorhis"
"4068","Hydrobates monteiroi"
"4069","Hydrobates pelagicus"
"4070","Hydrobates socorroensis"
"4071","Hydrobates tethys"
"4072","Hydrobates tristrami"
"4073","Fregetta grallaria"
"4074","Fregetta maoriana"
"4075","Fregetta tropica"
"4076","Garrodia nereis"
"4077","Nesofregetta fuliginosa"
"4078","Oceanites gracilis"
"4079","Oceanites oceanicus"
"4080","Oceanites pincoyae"
"4081","Pelagodroma marina"
"4082","Aphrodroma brevirostris"
"4083","Ardenna bulleri"
"4084","Ardenna carneipes"
"4085","Ardenna creatopus"
"4086","Ardenna gravis"
"4087","Ardenna grisea"
"4088","Ardenna pacifica"
"4089","Ardenna tenuirostris"
"4090","Bulweria bulwerii"
"4091","Bulweria fallax"
"4092","Calonectris borealis"
"4093","Calonectris diomedea"
"4094","Calonectris edwardsii"
"4095","Calonectris leucomelas"
"4096","Daption capense"
"4097","Fulmarus glacialis"
"4098","Fulmarus glacialoides"
"4099","Halobaena caerulea"
"4100","Macronectes giganteus"
"4101","Macronectes halli"
"4102","Pachyptila belcheri"
"4103","Pachyptila crassirostris"
"4104","Pachyptila desolata"
"4105","Pachyptila macgillivrayi"
"4106","Pachyptila salvini"
"4107","Pachyptila turtur"
"4108","Pachyptila vittata"
"4109","Pagodroma nivea"
"4110","Pelecanoides garnotii"
"4111","Pelecanoides georgicus"
"4112","Pelecanoides magellani"
"4113","Pelecanoides urinatrix"
"4114","Pelecanoides whenuahouensis"
"4115","Procellaria aequinoctialis"
"4116","Procellaria cinerea"
"4117","Procellaria conspicillata"
"4118","Procellaria parkinsoni"
"4119","Procellaria westlandica"
"4120","Pseudobulweria aterrima"
"4121","Pseudobulweria becki"
"4122","Pseudobulweria macgillivrayi"
"4123","Pseudobulweria rostrata"
"4124","Pterodroma alba"
"4125","Pterodroma arminjoniana"
"4126","Pterodroma atrata"
"4127","Pterodroma axillaris"
"4128","Pterodroma baraui"
"4129","Pterodroma brevipes"
"4130","Pterodroma cahow"
"4131","Pterodroma caribbaea"
"4132","Pterodroma cervicalis"
"4133","Pterodroma cookii"
"4134","Pterodroma defilippiana"
"4135","Pterodroma deserta"
"4136","Pterodroma externa"
"4137","Pterodroma feae"
"4138","Pterodroma gouldi"
"4139","Pterodroma hasitata"
"4140","Pterodroma heraldica"
"4141","Pterodroma hypoleuca"
"4142","Pterodroma incerta"
"4143","Pterodroma inexpectata"
"4144","Pterodroma lessonii"
"4145","Pterodroma leucoptera"
"4146","Pterodroma longirostris"
"4147","Pterodroma macroptera"
"4148","Pterodroma madeira"
"4149","Pterodroma magentae"
"4150","Pterodroma mollis"
"4151","Pterodroma neglecta"
"4152","Pterodroma nigripennis"
"4153","Pterodroma phaeopygia"
"4154","Pterodroma pycrofti"
"4155","Pterodroma sandwichensis"
"4156","Pterodroma solandri"
"4157","Pterodroma ultima"
"4158","Puffinus assimilis"
"4159","Puffinus auricularis"
"4160","Puffinus bailloni"
"4161","Puffinus bannermani"
"4162","Puffinus bryani"
"4163","Puffinus elegans"
"4164","Puffinus gavia"
"4165","Puffinus heinrothi"
"4166","Puffinus huttoni"
"4167","Puffinus lherminieri"
"4168","Puffinus mauretanicus"
"4169","Puffinus myrtae"
"4170","Puffinus nativitatis"
"4171","Puffinus newelli"
"4172","Puffinus opisthomelas"
"4173","Puffinus persicus"
"4174","Puffinus puffinus"
"4175","Puffinus subalaris"
"4176","Puffinus yelkouan"
"4177","Thalassoica antarctica"
"4178","Cacatua alba"
"4179","Cacatua ducorpsii"
"4180","Cacatua galerita"
"4181","Cacatua goffiniana"
"4182","Cacatua haematuropygia"
"4183","Cacatua leadbeateri"
"4184","Cacatua moluccensis"
"4185","Cacatua ophthalmica"
"4186","Cacatua pastinator"
"4187","Cacatua sanguinea"
"4188","Cacatua sulphurea"
"4189","Cacatua tenuirostris"
"4190","Callocephalon fimbriatum"
"4191","Calyptorhynchus banksii"
"4192","Calyptorhynchus lathami"
"4193","Eolophus roseicapilla"
"4194","Nymphicus hollandicus"
"4195","Probosciger aterrimus"
"4196","Zanda baudinii"
"4197","Zanda funerea"
"4198","Zanda latirostris"
"4199","Agapornis canus"
"4200","Agapornis fischeri"
"4201","Agapornis lilianae"
"4202","Agapornis nigrigenis"
"4203","Agapornis personatus"
"4204","Agapornis pullarius"
"4205","Agapornis roseicollis"
"4206","Agapornis swindernianus"
"4207","Agapornis taranta"
"4208","Alexandrinus eques"
"4209","Alexandrinus krameri"
"4210","Alipiopsitta xanthops"
"4211","Alisterus amboinensis"
"4212","Alisterus chloropterus"
"4213","Alisterus scapularis"
"4214","Amazona aestiva"
"4215","Amazona agilis"
"4216","Amazona albifrons"
"4217","Amazona amazonica"
"4218","Amazona arausiaca"
"4219","Amazona auropalliata"
"4220","Amazona autumnalis"
"4221","Amazona barbadensis"
"4222","Amazona bodini"
"4223","Amazona brasiliensis"
"4224","Amazona collaria"
"4225","Amazona diadema"
"4226","Amazona dufresniana"
"4227","Amazona farinosa"
"4228","Amazona festiva"
"4229","Amazona finschi"
"4230","Amazona guatemalae"
"4231","Amazona guildingii"
"4232","Amazona imperialis"
"4233","Amazona kawalli"
"4234","Amazona leucocephala"
"4235","Amazona lilacina"
"4236","Amazona mercenarius"
"4237","Amazona ochrocephala"
"4238","Amazona oratrix"
"4239","Amazona pretrei"
"4240","Amazona rhodocorytha"
"4241","Amazona tucumana"
"4242","Amazona ventralis"
"4243","Amazona versicolor"
"4244","Amazona vinacea"
"4245","Amazona viridigenalis"
"4246","Amazona vittata"
"4247","Amazona xantholora"
"4248","Anodorhynchus glaucus"
"4249","Anodorhynchus hyacinthinus"
"4250","Anodorhynchus leari"
"4251","Aprosmictus erythropterus"
"4252","Aprosmictus jonquillaceus"
"4253","Ara ambiguus"
"4254","Ara ararauna"
"4255","Ara chloropterus"
"4256","Ara glaucogularis"
"4257","Ara macao"
"4258","Ara militaris"
"4259","Ara rubrogenys"
"4260","Ara severus"
"4261","Aratinga auricapillus"
"4262","Aratinga jandaya"
"4263","Aratinga maculata"
"4264","Aratinga nenday"
"4265","Aratinga solstitialis"
"4266","Aratinga weddellii"
"4267","Barnardius zonarius"
"4268","Belocercus longicaudus"
"4269","Bolbopsittacus lunulatus"
"4270","Bolborhynchus ferrugineifrons"
"4271","Bolborhynchus lineola"
"4272","Bolborhynchus orbygnesius"
"4273","Brotogeris chiriri"
"4274","Brotogeris chrysoptera"
"4275","Brotogeris cyanoptera"
"4276","Brotogeris jugularis"
"4277","Brotogeris pyrrhoptera"
"4278","Brotogeris sanctithomae"
"4279","Brotogeris tirica"
"4280","Brotogeris versicolurus"
"4281","Chalcopsitta atra"
"4282","Chalcopsitta cardinalis"
"4283","Chalcopsitta duivenbodei"
"4284","Chalcopsitta scintillata"
"4285","Charmosyna amabilis"
"4286","Charmosyna diadema"
"4287","Charmosyna josefinae"
"4288","Charmosyna margarethae"
"4289","Charmosyna meeki"
"4290","Charmosyna multistriata"
"4291","Charmosyna palmarum"
"4292","Charmosyna papou"
"4293","Charmosyna placentis"
"4294","Charmosyna pulchella"
"4295","Charmosyna rubrigularis"
"4296","Charmosyna rubronotata"
"4297","Charmosyna stellae"
"4298","Charmosyna toxopei"
"4299","Charmosyna wilhelminae"
"4300","Coracopsis barklyi"
"4301","Coracopsis nigra"
"4302","Coracopsis sibilans"
"4303","Coracopsis vasa"
"4304","Cyanoliseus patagonus"
"4305","Cyanopsitta spixii"
"4306","Cyanoramphus auriceps"
"4307","Cyanoramphus forbesi"
"4308","Cyanoramphus malherbi"
"4309","Cyanoramphus novaezelandiae"
"4310","Cyanoramphus unicolor"
"4311","Cyclopsitta amabilis"
"4312","Cyclopsitta coxeni"
"4313","Cyclopsitta diophthalma"
"4314","Cyclopsitta gulielmitertii"
"4315","Cyclopsitta melanogenia"
"4316","Cyclopsitta nigrifrons"
"4317","Deroptyus accipitrinus"
"4318","Diopsittaca cumanensis"
"4319","Diopsittaca nobilis"
"4320","Eclectus cornelia"
"4321","Eclectus polychloros"
"4322","Eclectus riedeli"
"4323","Eclectus roratus"
"4324","Enicognathus ferrugineus"
"4325","Enicognathus leptorhynchus"
"4326","Eos bornea"
"4327","Eos cyanogenia"
"4328","Eos histrio"
"4329","Eos reticulata"
"4330","Eos semilarvata"
"4331","Eos squamata"
"4332","Eunymphicus cornutus"
"4333","Eunymphicus uvaeensis"
"4334","Eupsittula astec"
"4335","Eupsittula aurea"
"4336","Eupsittula cactorum"
"4337","Eupsittula canicularis"
"4338","Eupsittula nana"
"4339","Eupsittula pertinax"
"4340","Forpus coelestis"
"4341","Forpus conspicillatus"
"4342","Forpus cyanopygius"
"4343","Forpus modestus"
"4344","Forpus passerinus"
"4345","Forpus spengeli"
"4346","Forpus xanthops"
"4347","Forpus xanthopterygius"
"4348","Geoffroyus geoffroyi"
"4349","Geoffroyus heteroclitus"
"4350","Geoffroyus hyacinthinus"
"4351","Geoffroyus simplex"
"4352","Glossopsitta concinna"
"4353","Glossopsitta porphyrocephala"
"4354","Glossopsitta pusilla"
"4355","Graydidascalus brachyurus"
"4356","Guaruba guarouba"
"4357","Hapalopsittaca amazonina"
"4358","Hapalopsittaca fuertesi"
"4359","Hapalopsittaca melanotis"
"4360","Hapalopsittaca pyrrhops"
"4361","Himalayapsitta cyanocephala"
"4362","Himalayapsitta finschii"
"4363","Himalayapsitta himalayana"
"4364","Himalayapsitta roseata"
"4365","Lathamus discolor"
"4366","Leptosittaca branickii"
"4367","Loriculus amabilis"
"4368","Loriculus aurantiifrons"
"4369","Loriculus beryllinus"
"4370","Loriculus catamene"
"4371","Loriculus exilis"
"4372","Loriculus flosculus"
"4373","Loriculus galgulus"
"4374","Loriculus philippensis"
"4375","Loriculus pusillus"
"4376","Loriculus sclateri"
"4377","Loriculus stigmatus"
"4378","Loriculus tener"
"4379","Loriculus vernalis"
"4380","Lorius albidinucha"
"4381","Lorius chlorocercus"
"4382","Lorius domicella"
"4383","Lorius garrulus"
"4384","Lorius hypoinochrous"
"4385","Lorius lory"
"4386","Melopsittacus undulatus"
"4387","Micropsitta bruijnii"
"4388","Micropsitta finschii"
"4389","Micropsitta geelvinkiana"
"4390","Micropsitta keiensis"
"4391","Micropsitta meeki"
"4392","Micropsitta pusio"
"4393","Myiopsitta luchsi"
"4394","Myiopsitta monachus"
"4395","Nannopsittaca dachilleae"
"4396","Nannopsittaca panychlora"
"4397","Neophema chrysogaster"
"4398","Neophema chrysostoma"
"4399","Neophema elegans"
"4400","Neophema petrophila"
"4401","Neophema pulchella"
"4402","Neophema splendida"
"4403","Neopsephotus bourkii"
"4404","Neopsittacus musschenbroekii"
"4405","Neopsittacus pullicauda"
"4406","Nicopsitta calthrapae"
"4407","Nicopsitta columboides"
"4408","Northiella haematogaster"
"4409","Ognorhynchus icterotis"
"4410","Oreopsittacus arfaki"
"4411","Orthopsittaca manilatus"
"4412","Palaeornis eupatria"
"4413","Pezoporus occidentalis"
"4414","Pezoporus wallicus"
"4415","Phigys solitarius"
"4416","Pionites leucogaster"
